    0.125188291072845459E+00    0.404162883758544922E+00    0.679314732551574707E-01   -0.618149833138637550E+05   -0.696975511231549394E+01    1
    0.125606775283813477E+00    0.704481482505798340E+00    0.650538206100463867E-01   -0.613737247406508468E+05   -0.697075511231548450E+01    1
    0.952496647834777832E+00    0.464172363281250000E+00    0.959579944610595703E-01   -0.587799366290643884E+05   -0.697175511231548395E+01    1
    0.420761108398437500E-01    0.367882251739501953E+00    0.169606447219848633E+00   -0.566814783306120735E+05   -0.697275511231548872E+01    1
    0.939849913120269775E+00    0.560429751873016357E+00    0.115721881389617920E+00   -0.565400215155160986E+05   -0.697375511231548995E+01    1
    0.756793379783630371E+00    0.402959883213043213E+00    0.690249800682067871E-01   -0.558718531802254292E+05   -0.697475511231553025E+01    1
    0.148281931877136230E+00    0.512164294719696045E+00    0.805780291557312012E-01   -0.542056767034576769E+05   -0.697575511231552614E+01    1
    0.598711013793945312E+00    0.662000954151153564E+00    0.583859086036682129E-01   -0.530770783703975176E+05   -0.697675511231550338E+01    1
    0.803491353988647461E+00    0.140895843505859375E-01    0.111674606800079346E+00   -0.529948584111095697E+05   -0.697775511231553747E+01    1
    0.913896739482879639E+00    0.725030601024627686E+00    0.102456271648406982E+00   -0.519014954252732859E+05   -0.697875511231551471E+01    1
    0.576108694076538086E+00    0.727067232131958008E+00    0.500547885894775391E-01   -0.503571774273526098E+05   -0.697975511231548751E+01    1
    0.893341660499572754E+00    0.204506635665893555E+00    0.125561654567718506E+00   -0.479197458853941644E+05   -0.698075511231549406E+01    1
    0.149971306324005127E+00    0.579773426055908203E+00    0.565775632858276367E-01   -0.471508122721572581E+05   -0.698175511231549972E+01    1
    0.785761058330535889E+00    0.536139428615570068E+00    0.711031556129455566E-01   -0.469096182690218993E+05   -0.698275511231551516E+01    1
    0.288998484611511230E-01    0.234660685062408447E+00    0.152664721012115479E+00   -0.460715668949962637E+05   -0.698375511231553414E+01    1
    0.934243917465209961E+00    0.753579735755920410E-01    0.132632255554199219E+00   -0.460016775848782854E+05   -0.698475511231553270E+01    1
    0.162032544612884521E+00    0.200147032737731934E+00    0.700405836105346680E-01   -0.437532921985701832E+05   -0.698575511231552948E+01    1
    0.690796077251434326E+00    0.183894574642181396E+00    0.842708349227905273E-01   -0.435001695848582240E+05   -0.698675511231552360E+01    1
    0.720690131187438965E+00    0.256088852882385254E+00    0.821621417999267578E-01   -0.432027740636721865E+05   -0.698775511231549373E+01    1
    0.832291185855865479E+00    0.995666265487670898E+00    0.131837368011474609E+00   -0.414910302101682610E+05   -0.698875511231551716E+01    1
    0.978336870670318604E+00    0.309974372386932373E+00    0.124429762363433838E+00   -0.405353957850172592E+05   -0.698975511231552993E+01    1
    0.978265404701232910E+00    0.680989682674407959E+00    0.137416601181030273E+00   -0.385197362856594700E+05   -0.699075511231550273E+01    1
    0.991276681423187256E+00    0.706080973148345947E+00    0.120669841766357422E+00   -0.381360435025421975E+05   -0.699175511231550484E+01    1
    0.711357355117797852E+00    0.829360127449035645E+00    0.103974461555480957E+00   -0.375251893797727171E+05   -0.699275511231551850E+01    1
    0.847444415092468262E+00    0.911554217338562012E+00    0.918406248092651367E-01   -0.345010739929050033E+05   -0.699375511231549929E+01    1
    0.854495763778686523E-01    0.286494672298431396E+00    0.139180004596710205E+00   -0.323325857013081586E+05   -0.699475511231549785E+01    1
    0.382700145244598389E+00    0.317449569702148438E-01    0.265401005744934082E-01   -0.314976462831289646E+05   -0.699575511231553371E+01    1
    0.905344486236572266E-01    0.193914532661437988E+00    0.157062768936157227E+00   -0.296939338051927152E+05   -0.699675511231554026E+01    1
    0.148379802703857422E+00    0.243801712989807129E+00    0.806288719177246094E-01   -0.296927346120612128E+05   -0.699775511231553793E+01    1
    0.237591564655303955E+00    0.560773730278015137E+00    0.361999869346618652E-01   -0.292967651015619813E+05   -0.699875511231551695E+01    1
    0.853484272956848145E+00    0.452194988727569580E+00    0.170958340167999268E+00   -0.286176017023182794E+05   -0.699975511231549596E+01    1
    0.639876306056976318E+00    0.882900059223175049E+00    0.873978734016418457E-01   -0.284699194399487787E+05   -0.700075511231552117E+01    1
    0.310424983501434326E+00    0.520850300788879395E+00    0.827658176422119141E-02   -0.284030671264078956E+05   -0.700175511231554282E+01    1
    0.903218448162078857E+00    0.903425991535186768E+00    0.143160939216613770E+00   -0.281274105246309518E+05   -0.700275511231553516E+01    1
    0.674542546272277832E+00    0.220968127250671387E-01    0.105173408985137939E+00   -0.268885405318495759E+05   -0.700375511231549996E+01    1
    0.785953938961029053E+00    0.539087414741516113E+00    0.119614183902740479E+00   -0.263342022525103966E+05   -0.700475511231551984E+01    1
    0.649225831031799316E+00    0.175693094730377197E+00    0.826935172080993652E-01   -0.262713528008474241E+05   -0.700575511231551840E+01    1
    0.865151524543762207E+00    0.564689040184020996E-01    0.150641024112701416E+00   -0.256411488450801917E+05   -0.700675511231550097E+01    1
    0.846556425094604492E+00    0.247053146362304688E+00    0.120352923870086670E+00   -0.253952965725847025E+05   -0.700775511231549419E+01    1
    0.773654103279113770E+00    0.303232669830322266E-02    0.113603115081787109E+00   -0.249162569386815740E+05   -0.700875511231548121E+01    1
    0.930349886417388916E+00    0.568442404270172119E+00    0.172502815723419189E+00   -0.247344018448350544E+05   -0.700975511231552773E+01    1
    0.146531939506530762E+00    0.753610551357269287E+00    0.114159882068634033E+00   -0.245382538309890078E+05   -0.701075511231552895E+01    1
    0.126826107501983643E+00    0.247678458690643311E+00    0.146325290203094482E+00   -0.242361359194631223E+05   -0.701175511231552218E+01    1
    0.182106673717498779E+00    0.260966777801513672E+00    0.688478946685791016E-01   -0.239863384335283263E+05   -0.701275511231549853E+01    1
    0.977324306964874268E+00    0.953368961811065674E+00    0.187579929828643799E+00   -0.238774858983412923E+05   -0.701375511231546067E+01    1
    0.198281764984130859E+00    0.151534497737884521E+00    0.689016580581665039E-01   -0.226882516696099374E+05   -0.701475511231549120E+01    1
    0.100516855716705322E+00    0.490719437599182129E+00    0.113141119480133057E+00   -0.226630034982555153E+05   -0.701575511231549598E+01    1
    0.184498429298400879E-01    0.314662992954254150E+00    0.194169402122497559E+00   -0.226475790996413853E+05   -0.701675511231551852E+01    1
    0.835571348667144775E+00    0.502368032932281494E+00    0.129242539405822754E+00   -0.220454108665898530E+05   -0.701775511231554905E+01    1
    0.888466358184814453E+00    0.236184537410736084E+00    0.191863596439361572E+00   -0.212404968438367214E+05   -0.701875511231552718E+01    1
    0.381337404251098633E-01    0.571000456809997559E+00    0.171545743942260742E+00   -0.211782217094004773E+05   -0.701975511231552307E+01    1
    0.893846690654754639E+00    0.350886225700378418E+00    0.164668500423431396E+00   -0.204551913612485587E+05   -0.702075511231549143E+01    1
    0.741952061653137207E+00    0.890811502933502197E+00    0.148728132247924805E+00   -0.203044358990803958E+05   -0.702175511231545713E+01    1
    0.958763301372528076E+00    0.580736756324768066E+00    0.194793462753295898E+00   -0.200782098625059807E+05   -0.702275511231550986E+01    1
    0.795795500278472900E+00    0.795616447925567627E+00    0.147294640541076660E+00   -0.192776800588236874E+05   -0.702375511231555993E+01    1
    0.690078437328338623E+00    0.823720991611480713E+00    0.122629404067993164E+00   -0.191022284843651905E+05   -0.702475511231551941E+01    1
    0.514517724514007568E+00    0.396870374679565430E-01    0.644009113311767578E-01   -0.187301989645729846E+05   -0.702575511231549044E+01    1
    0.747972548007965088E+00    0.102059304714202881E+00    0.113311529159545898E+00   -0.185944646042255044E+05   -0.702675511231551386E+01    1
    0.610299408435821533E+00    0.611048758029937744E+00    0.807789564132690430E-01   -0.184844912358468537E+05   -0.702775511231550709E+01    1
    0.776382148265838623E+00    0.444152653217315674E+00    0.144624531269073486E+00   -0.182449388586037167E+05   -0.702875511231551275E+01    1
    0.919064939022064209E+00    0.417485773563385010E+00    0.176500797271728516E+00   -0.177266522088551683E+05   -0.702975511231550776E+01    1
    0.996323883533477783E+00    0.572404026985168457E+00    0.159686207771301270E+00   -0.176747106700203149E+05   -0.703075511231546724E+01    1
    0.851116418838500977E+00    0.493203401565551758E-01    0.204620599746704102E+00   -0.172925097694188771E+05   -0.703175511231548889E+01    1
    0.911189138889312744E+00    0.642836630344390869E+00    0.188520908355712891E+00   -0.170656962410439010E+05   -0.703275511231553985E+01    1
    0.819477319717407227E+00    0.132072329521179199E+00    0.204748511314392090E+00   -0.163863936200833195E+05   -0.703375511231551886E+01    1
    0.813909649848937988E+00    0.422791182994842529E+00    0.226300895214080811E+00   -0.162004110418391501E+05   -0.703475511231550765E+01    1
    0.956921398639678955E+00    0.585615634918212891E-03    0.182869791984558105E+00   -0.160861984223167638E+05   -0.703575511231551776E+01    1
    0.850415468215942383E+00    0.750855207443237305E-01    0.180785775184631348E+00   -0.160241299657842137E+05   -0.703675511231548700E+01    1
    0.934765934944152832E-01    0.319745957851409912E+00    0.156823754310607910E+00   -0.159048659576068894E+05   -0.703775511231547224E+01    1
    0.291174471378326416E+00    0.966195523738861084E+00    0.384805798530578613E-01   -0.158491879687363053E+05   -0.703875511231545570E+01    1
    0.209674656391143799E+00    0.359298110008239746E+00    0.728539228439331055E-01   -0.149262749519305071E+05   -0.703975511231547202E+01    1
    0.634296357631683350E+00    0.960638225078582764E+00    0.118854999542236328E+00   -0.145739108414581897E+05   -0.704075511231547946E+01    1
    0.889553308486938477E+00    0.200186729431152344E+00    0.256213188171386719E+00   -0.142927764541425495E+05   -0.704175511231548690E+01    1
    0.994691669940948486E+00    0.795738577842712402E+00    0.199414551258087158E+00   -0.142911732626281591E+05   -0.704275511231548812E+01    1
    0.238959789276123047E-01    0.239776015281677246E+00    0.208730101585388184E+00   -0.139599444426921982E+05   -0.704375511231546003E+01    1
    0.977857589721679688E+00    0.613372445106506348E+00    0.255478024482727051E+00   -0.138154725317186585E+05   -0.704475511231549234E+01    1
    0.898940384387969971E+00    0.524567604064941406E+00    0.198795974254608154E+00   -0.137877445657410499E+05   -0.704575511231552998E+01    1
    0.595145583152770996E+00    0.787815570831298828E+00    0.926634073257446289E-01   -0.135971425373253624E+05   -0.704675511231549656E+01    1
    0.916662096977233887E+00    0.984515547752380371E-01    0.194476902484893799E+00   -0.129759475880682621E+05   -0.704775511231548979E+01    1
    0.919089615345001221E+00    0.930685400962829590E-01    0.180500090122222900E+00   -0.129270498815107476E+05   -0.704875511231552210E+01    1
    0.635028421878814697E+00    0.539696753025054932E+00    0.136409103870391846E+00   -0.125340360511736581E+05   -0.704975511231552154E+01    1
    0.866642832756042480E+00    0.303459823131561279E+00    0.218152046203613281E+00   -0.124863717724280941E+05   -0.705075511231551921E+01    1
    0.845349013805389404E+00    0.661405265331268311E+00    0.198324322700500488E+00   -0.124546042890313638E+05   -0.705175511231552399E+01    1
    0.966729700565338135E+00    0.670164346694946289E+00    0.216435849666595459E+00   -0.122508928537033935E+05   -0.705275511231551899E+01    1
    0.776780247688293457E-01    0.288459002971649170E+00    0.197654426097869873E+00   -0.121905763181601178E+05   -0.705375511231552732E+01    1
    0.853038132190704346E+00    0.924501359462738037E+00    0.203585088253021240E+00   -0.117619206964268760E+05   -0.705475511231554453E+01    1
    0.793635129928588867E+00    0.438462793827056885E+00    0.211069226264953613E+00   -0.113781066309393591E+05   -0.705575511231553776E+01    1
    0.884197950363159180E+00    0.833373546600341797E+00    0.215695679187774658E+00   -0.111884489353215777E+05   -0.705675511231551056E+01    1
    0.269716322422027588E+00    0.903311133384704590E+00    0.468866229057312012E-01   -0.110601273076958969E+05   -0.705775511231549935E+01    1
    0.837303876876831055E+00    0.294705390930175781E+00    0.266153693199157715E+00   -0.110199732087044758E+05   -0.705875511231551123E+01    1
    0.291576683521270752E+00    0.107173144817352295E+00    0.429068803787231445E-01   -0.110198389883255331E+05   -0.705975511231552222E+01    1
    0.105642259120941162E+00    0.928720831871032715E+00    0.173119306564331055E+00   -0.110002486466211776E+05   -0.706075511231553765E+01    1
    0.328935980796813965E-01    0.294878244400024414E+00    0.236747443675994873E+00   -0.109351665956789202E+05   -0.706175511231552999E+01    1
    0.924462497234344482E+00    0.758438766002655029E+00    0.213077843189239502E+00   -0.109018696236003125E+05   -0.706275511231550190E+01    1
    0.777465343475341797E+00    0.747835874557495117E+00    0.190280377864837646E+00   -0.108851410749631068E+05   -0.706375511231548359E+01    1
    0.166015863418579102E+00    0.263535022735595703E+00    0.111725807189941406E+00   -0.108359148292214122E+05   -0.706475511231546882E+01    1
    0.671599149703979492E+00    0.868261277675628662E+00    0.139307498931884766E+00   -0.105680837814265215E+05   -0.706575511231547804E+01    1
    0.826349794864654541E+00    0.466536819934844971E+00    0.257651627063751221E+00   -0.101864803267655079E+05   -0.706675511231549347E+01    1
    0.682195961475372314E+00    0.465277671813964844E+00    0.153315067291259766E+00   -0.101846515124948364E+05   -0.706775511231551956E+01    1
    0.198902487754821777E+00    0.789473056793212891E+00    0.115995466709136963E+00   -0.101700678404738628E+05   -0.706875511231552345E+01    1
    0.170071423053741455E+00    0.431048214435577393E+00    0.142351746559143066E+00   -0.992043015803648450E+04   -0.706975511231549092E+01    1
    0.129087328910827637E+00    0.825644135475158691E-01    0.198961138725280762E+00   -0.991807075440068729E+04   -0.707075511231549747E+01    1
    0.205874443054199219E-02    0.708114266395568848E+00    0.218162775039672852E+00   -0.990128560178077532E+04   -0.707175511231550757E+01    1
    0.816684961318969727E+00    0.593595921993255615E+00    0.223318040370941162E+00   -0.983849791313203059E+04   -0.707275511231550791E+01    1
    0.801321625709533691E+00    0.149054586887359619E+00    0.215004205703735352E+00   -0.974443035586759834E+04   -0.707375511231550114E+01    1
    0.799959659576416016E+00    0.134341120719909668E-01    0.193349242210388184E+00   -0.948551073329042993E+04   -0.707475511231550946E+01    1
    0.979601860046386719E+00    0.810457646846771240E+00    0.241908609867095947E+00   -0.941468301981606055E+04   -0.707575511231550625E+01    1
    0.937177777290344238E+00    0.450754225254058838E+00    0.275573968887329102E+00   -0.935837666076834284E+04   -0.707675511231548171E+01    1
    0.149874627590179443E+00    0.141064167022705078E+00    0.169712901115417480E+00   -0.923486697614023979E+04   -0.707775511231550514E+01    1
    0.286182999610900879E+00    0.455640316009521484E+00    0.514075160026550293E-01   -0.907131545946231927E+04   -0.707875511231553034E+01    1
    0.781000852584838867E+00    0.166972815990447998E+00    0.244874656200408936E+00   -0.892815665459174852E+04   -0.707975511231552090E+01    1
    0.777557492256164551E-01    0.891987264156341553E+00    0.176236093044281006E+00   -0.885314435701643924E+04   -0.708075511231552213E+01    1
    0.819684445858001709E+00    0.910515666007995605E+00    0.300100088119506836E+00   -0.842495993270878535E+04   -0.708175511231552246E+01    1
    0.735311627388000488E+00    0.730029940605163574E+00    0.203754723072052002E+00   -0.839416456928358093E+04   -0.708275511231552013E+01    1
    0.465324103832244873E+00    0.210404932498931885E+00    0.819341540336608887E-01   -0.837548542549358172E+04   -0.708375511231552402E+01    1
    0.450621426105499268E+00    0.582810223102569580E+00    0.745011568069458008E-01   -0.834977068849809802E+04   -0.708475511231548261E+01    1
    0.887085735797882080E+00    0.835678696632385254E+00    0.291191577911376953E+00   -0.792061380655675293E+04   -0.708575511231548649E+01    1
    0.828186810016632080E+00    0.178021192550659180E+00    0.216719627380371094E+00   -0.782778984620147276E+04   -0.708675511231549748E+01    1
    0.911600887775421143E+00    0.407966792583465576E+00    0.327025771141052246E+00   -0.780863013003800370E+04   -0.708775511231548361E+01    1
    0.810028851032257080E+00    0.562111318111419678E+00    0.238738954067230225E+00   -0.773923839362147010E+04   -0.708875511231548483E+01    1
    0.759437322616577148E+00    0.141229212284088135E+00    0.219914615154266357E+00   -0.773223599575178287E+04   -0.708975511231547539E+01    1
    0.355521738529205322E+00    0.917556822299957275E+00    0.313131809234619141E-01   -0.769754773217050479E+04   -0.709075511231549882E+01    1
    0.326933979988098145E+00    0.269410014152526855E-01    0.559905767440795898E-01   -0.768151906040988797E+04   -0.709175511231553379E+01    1
    0.902099847793579102E+00    0.437089741230010986E+00    0.308903336524963379E+00   -0.756061521360445749E+04   -0.709275511231555900E+01    1
    0.773453354835510254E+00    0.855253517627716064E+00    0.195531845092773438E+00   -0.753136818733654582E+04   -0.709375511231555222E+01    1
    0.179672598838806152E+00    0.833563864231109619E+00    0.157184541225433350E+00   -0.752244162219138980E+04   -0.709475511231548772E+01    1
    0.790482223033905029E+00    0.340523540973663330E+00    0.240683734416961670E+00   -0.747998485274545601E+04   -0.709575511231547384E+01    1
    0.627296566963195801E+00    0.340276718139648438E+00    0.137467324733734131E+00   -0.746499981696718896E+04   -0.709675511231547862E+01    1
    0.174540162086486816E+00    0.496624827384948730E+00    0.128065407276153564E+00   -0.694069497388706804E+04   -0.709775511231546563E+01    1
    0.281417727470397949E+00    0.764247834682464600E+00    0.590361356735229492E-01   -0.688440551684454567E+04   -0.709875511231552725E+01    1
    0.960821330547332764E+00    0.157055199146270752E+00    0.430964946746826172E+00   -0.650490158014415465E+04   -0.709975511231554801E+01    1
    0.846490323543548584E+00    0.919942200183868408E+00    0.242092907428741455E+00   -0.639503984333226072E+04   -0.710075511231553769E+01    1
    0.599343776702880859E-01    0.671596050262451172E+00    0.247457027435302734E+00   -0.638613928782351104E+04   -0.710175511231549716E+01    1
    0.998243153095245361E+00    0.141200423240661621E-01    0.342563688755035400E+00   -0.638510573870750704E+04   -0.710275511231548595E+01    1
    0.876373827457427979E+00    0.402386963367462158E+00    0.300618946552276611E+00   -0.625734974770613553E+04   -0.710375511231548451E+01    1
    0.893509566783905029E+00    0.708583652973175049E+00    0.358574748039245605E+00   -0.621692514834056510E+04   -0.710475511231546175E+01    1
    0.237192988395690918E+00    0.825659215450286865E+00    0.868934988975524902E-01   -0.610702108091878472E+04   -0.710575511231550738E+01    1
    0.692522883415222168E+00    0.586541175842285156E+00    0.182657122611999512E+00   -0.608594399440409597E+04   -0.710675511231549617E+01    1
    0.827100038528442383E+00    0.517830014228820801E+00    0.281825959682464600E+00   -0.603326557850943573E+04   -0.710775511231548851E+01    1
    0.786886096000671387E+00    0.312029063701629639E+00    0.297453284263610840E+00   -0.596308773235866556E+04   -0.710875511231553237E+01    1
    0.902028918266296387E+00    0.648444175720214844E+00    0.388602733612060547E+00   -0.581900456452132585E+04   -0.710975511231552026E+01    1
    0.192143321037292480E-01    0.433848559856414795E+00    0.287794232368469238E+00   -0.572620863871655820E+04   -0.711075511231553037E+01    1
    0.963260769844055176E+00    0.179347515106201172E+00    0.291870355606079102E+00   -0.570087887274810601E+04   -0.711175511231555468E+01    1
    0.976778566837310791E+00    0.450189709663391113E+00    0.610895991325378418E+00   -0.566323822265281706E+04   -0.711275511231549729E+01    1
    0.536960840225219727E+00    0.228765010833740234E+00    0.137661457061767578E+00   -0.562423574014398037E+04   -0.711375511231544433E+01    1
    0.293458700180053711E-01    0.708254456520080566E+00    0.237966120243072510E+00   -0.561481484781913605E+04   -0.711475511231546065E+01    1
    0.840886235237121582E+00    0.826058626174926758E+00    0.283487915992736816E+00   -0.555081623289984418E+04   -0.711575511231552138E+01    1
    0.469284474849700928E+00    0.883341789245605469E+00    0.854862332344055176E-01   -0.534971634839167109E+04   -0.711675511231550573E+01    1
    0.685256302356719971E+00    0.432844340801239014E+00    0.198234021663665771E+00   -0.532982551460064496E+04   -0.711775511231547409E+01    1
    0.992089033126831055E+00    0.349905073642730713E+00    0.453767061233520508E+00   -0.526206159527818454E+04   -0.711875511231553126E+01    1
    0.686026215553283691E-01    0.962994635105133057E+00    0.234211981296539307E+00   -0.524519315816412109E+04   -0.711975511231554670E+01    1
    0.560680806636810303E+00    0.481931686401367188E+00    0.172564923763275146E+00   -0.516946899088381542E+04   -0.712075511231549907E+01    1
    0.893842399120330811E+00    0.193955957889556885E+00    0.413427352905273438E+00   -0.496680362267168130E+04   -0.712175511231547542E+01    1
